CGGTTS  GENERIC DATA FORMAT VERSION = 2E
REV DATE = 2021-08-06
RCVR = ZED-F9T  ubx_s2 Ver. 2024-01-22
CH = 184
IMS = 99999
LAB = BBPPT
X = -1841427.00 m
Y =  6065411.00 m
Z =  -706844.00 m
FRAME = ITRF
COMMENTS =  Ext 1PPS OK
INT DLY =    0.0 ns
CAB DLY =  400.0 ns
REF DLY =    0.0 ns
REF = EXTERNAL
CKSUM = 32
SAT CL  MJD  STTIME TRKL ELV AZTH   REFSV      SRSV     REFSYS    SRSYS  DSG IOE MDTR SMDT MDIO SMDI FR HC FRC CK     TM2      STM2   MSEC    CLKB rcvTow   VLOS   ResPR      SRPR 
G04 FF 60377 032200  780 731 2417 +2147483647   -116 +2147483647    -35   11 207   82   +1  245   +9  0  0 L1C B9 -4375139967    -65    -6 +465412    994 -14229        -542    +96
G08 FF 60377 032200  780 423   15 +2147483647   -435 +2147483647   -183   16  58  116  +17  343  +54  0  0 L1C D8 -4375139967    -65    -6 +465412    994 -27329        -214   +245
G09 FF 60377 032200  780 380 3028 +2147483647    +74 +2147483647   +198   15  24  127  -14  360  -22  0  0 L1C E8 -4375139967    -65    -6 +465412    994   3606         -26   -138
G17 FF 60377 032200  780 156 2254 +2147483647   +222 +2147483647   +166   23   0  285  -83  527  -34  0  0 L1C EA -4375139967    -65   +73 +465412    994   5152       +1124   -116
G21 FF 60377 032200  780 600 1147 +2147483647   +209 +2147483647   +111    9 115   90   -2  270   +4  0  0 L1C AC -4375139967    -65    -6 +465412    994  18151        -346    -50
G31 FF 60377 032200  780 222 1115 +2147483647   -141 +2147483647   -108    9  18  205  +19  508  +33  0  0 L1C D9 -4375139967    -65    -6 +465412    994  -2126        +896   +170
E04 FF 60377 032200  780 531 1666 +2147483647    -24 +2147483647   -114   11 442   98   +8  286  +29  0  0 *E1 BC -4375139967    -65    -6 +465412    994 -25237          +0     +0
E09 FF 60377 032200  780 629 2846 +2147483647    +93 +2147483647    -44   14 443   88   -1  260   +3  0  0 *E1 9E -4375139967    -65    -6 +465412    994    151        -433   +140
E10 FF 60377 032200  780 543 1481 +2147483647   +151 +2147483647   +123   16   0   96   -6  284   -7  0  0 *E1 89 -4375139967    -65   +76 +465412    994  26372          +0     +0
E11 FF 60377 032200  780 393 1856 +2147483647   +643 +2147483647   +292   12 441  123  -15  347  -21  0  0 *E1 E8 -4375139967    -65    -6 +465412    994  21056          +0     +0
E12 FF 60377 032200  780 515 1039 +2147483647   +267 +2147483647    +95   12 443  100   -2  298   +4  0  0 *E1 AE -4375139967    -65    -6 +465412    994  13298         -32     +1
E24 FF 60377 032200  780 172 3326 +2147483647   +219 +2147483647     +6   10 443  261  +18  556  +35  0  0 *E1 C2 -4375139967    -65    -6 +465412    994  -1256          +0     +0
C01 FF 60377 032200  780 461  844 +2147483647    +11 +2147483647    +25    5   3  108   +0  329   +8  0  0 B1i 82 -4375139967    -65    -6 +465412    994    230          +0     +0
C02 FF 60377 032200  780 625 2811 +2147483647   -303 +2147483647    +34    5   3   88   +0  265   +7  0  0 B1i 9C -4375139967    -65    -6 +465412    994    161        -325    +29
C03 FF 60377 032200  780 831  360 +2147483647   -328 +2147483647    +22    5   3   79   +0  245   +7  0  0 B1i 8B -4375139967    -65    -6 +465412    994     83        -521    +41
C04 FF 60377 032200  780 291  867 +2147483647   +398 +2147483647    +41    8   3  160   +0  453  +11  0  0 B1i B4 -4375139967    -65    -6 +465412    994    160        +670    +23
C05 FF 60377 032200  780 344 2746 +2147483647   +673 +2147483647    +43    7   3  138   +0  385  +11  0  0 B1i C8 -4375139967    -65    -6 +465412    994    238        +345   -278
C06 FF 60377 032200  780 568  191 +2147483647   -190 +2147483647    +62   11   3   93   -4  286   -5  0  0 B1i AC -4375139967    -65    -6 +465412    994   2231        -348     +1
C07 FF 60377 032200  780 443 3456 +2147483647   +544 +2147483647    -66   11   3  112   +6  336  +25  0  0 B1i D7 -4375139967    -65    -6 +465412    994  -2070         -69   +130
C08 FF 60377 032200  780 282 1730 +2147483647   +355 +2147483647    +48   29   3  164   -4  433   +6  0  0 B1i CD -4375139967    -65    -6 +465412    994   7241       +1045    +15
C09 FF 60377 032200  780 459   25 +2147483647   +680 +2147483647   +156   22   3  109   -6  329   -9  0  0 B1i C4 -4375139967    -65    -6 +465412    994   2765        -123    -93
C10 FF 60377 032200  780 476 3263 +2147483647   +146 +2147483647     +3    8   3  106   +5  317  +24  0  0 B1i AC -4375139967    -65    -6 +465412    994 -16375        -116    +62
C13 FF 60377 032200  780 286 1897 +2147483647    -44 +2147483647    -24   10   3  162   -2  426  +10  0  0 B1i C3 -4375139967    -65    -6 +465412    994    179       +1039    +87
C16 FF 60377 032200  780 594  298 +2147483647   +362 +2147483647   +134   22   3   91   -4  278   -4  0  0 B1i C3 -4375139967    -65    -6 +465412    994   2283        -316    -70
C23 FF 60377 032200  780 187  713 +2147483647    +41 +2147483647    +55   17   3  241  -15  576   -5  0  0 B1i B8 -4375139967    -65    -6 +465412    994  14549        +912     +7
J02 FF 60377 032200  780 259  329 +2147483647    -81 +2147483647    +53    6  41  177   -2  478   +9  0  0 L1C 9E -4375139967    -65    -6 +465412    994   5362        +409     +6
J03 FF 60377 032200  780 433  699 +2147483647    +29 +2147483647    +43    6  41  114   +0  340   +8  0  0 L1C 88 -4375139967    -65    -6 +465412    994  -2168         -14    +22
J04 FF 60377 032200  780 492 1478 +2147483647   +148 +2147483647    -22    4  41  103   +3  303  +15  0  0 L1C B7 -4375139967    -65    -6 +465412    994  -4311          +0     +0
J07 FF 60377 032200  780 653  731 +2147483647    +21 +2147483647    +31    6  41   86   +0  260   +7  0  0 L1C 70 -4375139967    -65    -6 +465412    994      1          +0     +0
R02 FF 60377 032200  780 417 2097 +2147483647   -222 +2147483647   -158   14  14  117  +14  321  +39 -4  0 L1C 0C -4375139967    -65    -6 +465412    994      0        +232   +311
R03 FF 60377 032200  780 320 2787 +2147483647    +10 +2147483647    +10   21  14  147   -5  383   +0  5  0 L1C A9 -4375139967    -65    -6 +465412    994      0         +58    +78
R17 FF 60377 032200  780 278 1965 +2147483647   +403 +2147483647   +442   21  14  167  -46  410  -52  4  0 L1C 0C -4375139967    -65    -6 +465412    994      0          +0     +0
R23 FF 60377 032200  780 330  397 +2147483647   -134 +2147483647   -259   27  14  143  +26  399  +64  3  0 L1C 03 -4375139967    -65    -6 +465412    994      0        +151   +220
R24 FF 60377 032200  780 741 1306 +2147483647   +240 +2147483647   +142   16  14   81   -3  238   +1  2  0 L1C BC -4375139967    -65    -6 +465412    994      0        -603   -192
G02 FF 60377 033800  780 646 1334 +2147483647    +91 +2147483647   +115    6   4   87   -3  265   -1  0  0 L1C 91 -4375140004    -46    -6 +555980    995  21851        -377   -102
G03 FF 60377 033800  780 281 1855 +2147483647   -216 +2147483647    +29    9  63  165   +2  434  +16  0  0 L1C CE -4375140004    -46    -6 +555980    995  -4395        +881    -16
G04 FF 60377 033800  780 688 2188 +2147483647   -247 +2147483647   -166   11 207   84   +3  256  +14  0  0 L1C FC -4375140004    -46    -6 +555980    995 -20718        -456   +180
G08 FF 60377 033800  780 352   45 +2147483647   -504 +2147483647   -250   16  58  135  +24  400  +65  0  0 L1C D6 -4375140004    -46    -6 +555980    995 -26575          -7   +265
G09 FF 60377 033800  780 423 2942 +2147483647    -54 +2147483647    +71   17  24  116   -9  342  -15  0  0 L1C CD -4375140004    -46    -6 +555980    995   2705        -131    -58
G17 FF 60377 033800  780 205 2306 +2147483647   +304 +2147483647   +251   15  77  221  -49  496  -31  0  0 L1C FF -4375140004    -46    -6 +555980    995  16962        +941   -242
G21 FF 60377 033800  780 606  968 +2147483647   +157 +2147483647    +63    8 115   90   +0  276   +9  0  0 L1C B1 -4375140004    -46    -6 +555980    995  10505        -401    -49
G31 FF 60377 033800  780 197 1185 +2147483647   -202 +2147483647   -168   15  18  229  +32  544  +43  0  0 L1C 05 -4375140004    -46    -6 +555980    995  -2877       +1043   +184
E04 FF 60377 033800  780 471 1661 +2147483647   -142 +2147483647   -229   10 442  107  +11  318  +35  0  0 *E1 E2 -4375140004    -46    -6 +555980    995 -23945          +0     +0
E05 FF 60377 033800  780 178 3110 +2147483647    +15 +2147483647    +52   13 443  253  -52  552  -31  0  0 *E1 BE -4375140004    -46    -6 +555980    995  23726         +59   +406
E09 FF 60377 033800  780 638 2691 +2147483647    +75 +2147483647    -63   10 444   87   +0  264   +6  0  0 *E1 A4 -4375140004    -46    -6 +555980    995  -5767        -341   +136
E10 FF 60377 033800  780 587 1391 +2147483647   +198 +2147483647   +169   12 444   91   -4  278   -5  0  0 *E1 CF -4375140004    -46    -6 +555980    995  23852          +0     +0
E11 FF 60377 033800  780 446 1824 +2147483647   +620 +2147483647   +266   15   0  111  -11  327  -20  0  0 *E1 B5 -4375140004    -46   +74 +555980    995  24458          +0     +0
E12 FF 60377 033800  780 522  927 +2147483647   +201 +2147483647    +30    9 444   99   +0  303   +7  0  0 *E1 7B -4375140004    -46    -6 +555980    995   6990         -27    +44
E24 FF 60377 033800  780 162 3380 +2147483647    +88 +2147483647   -124   21 444  276  +13  587  +29  0  0 *E1 EA -4375140004    -46    -6 +555980    995   -837          +0     +0
C01 FF 60377 033800  780 461  843 +2147483647     +1 +2147483647    +15    7   3  108   +0  337   +8  0  0 B1i 77 -4375140004    -46    -6 +555980    995    227          +0     +0
C02 FF 60377 033800  780 625 2808 +2147483647   -315 +2147483647    +22    6   3   88   +0  272   +7  0  0 B1i A8 -4375140004    -46    -6 +555980    995    151        -316    +24
C03 FF 60377 033800  780 831  361 +2147483647   -336 +2147483647    +14    5   3   79   +0  252   +6  0  0 B1i 90 -4375140004    -46    -6 +555980    995     97        -503    +32
C04 FF 60377 033800  780 291  867 +2147483647   +381 +2147483647    +24    6   3  160   +0  463  +10  0  0 B1i B2 -4375140004    -46    -6 +555980    995    146        +681    +22
C05 FF 60377 033800  780 344 2745 +2147483647   +643 +2147483647    +12    6   3  138   +0  395  +11  0  0 B1i C7 -4375140004    -46    -6 +555980    995    233        +248    +67
C06 FF 60377 033800  780 607  188 +2147483647    -91 +2147483647   +161    7   3   90   -4  281   -4  0  0 B1i 9F -4375140004    -46    -6 +555980    995   2035        -366   -115
C07 FF 60377 033800  780 415 3463 +2147483647   +536 +2147483647    -75    8   3  118   +6  360  +26  0  0 B1i D6 -4375140004    -46    -6 +555980    995  -2025         +11   +121
C08 FF 60377 033800  780 291 1705 +2147483647   +338 +2147483647    +32   28   3  160   -5  438   +2  0  0 B1i CD -4375140004    -46    -6 +555980    995  10201       +1019    +14
C09 FF 60377 033800  780 493   14 +2147483647   +669 +2147483647   +143   13   3  103   -6  321   -9  0  0 B1i BC -4375140004    -46    -6 +555980    995   2665        -170    -97
C10 FF 60377 033800  780 446 3279 +2147483647    +31 +2147483647   -111   10   3  111   +6  340  +25  0  0 B1i C5 -4375140004    -46    -6 +555980    995 -17229         -19   +157
C13 FF 60377 033800  780 291 1873 +2147483647    -16 +2147483647     +4    9   3  160   -3  434   +6  0  0 B1i 96 -4375140004    -46    -6 +555980    995    446       +1036    +42
C16 FF 60377 033800  780 635  308 +2147483647   +274 +2147483647    +44    5   3   87   -3  275   -3  0  0 B1i A1 -4375140004    -46    -6 +555980    995   2055        -387     +2
C23 FF 60377 033800  780 197  783 +2147483647    -54 +2147483647    -39   34   3  229  -10  572   -3  0  0 B1i CB -4375140004    -46    -6 +555980    995   8360        +943    +85
J02 FF 60377 033800  780 263  338 +2147483647   -151 +2147483647    -15    6  45  176   -3  486   +7  0  0 L1C AF -4375140004    -46    -6 +555980    995   6621        +412    +27
J03 FF 60377 033800  780 433  658 +2147483647    +18 +2147483647    +51    5  45  114   +0  348   +8  0  0 L1C 92 -4375140004    -46    -6 +555980    995  -2259         -25    -37
J04 FF 60377 033800  780 477 1467 +2147483647   +118 +2147483647    -53    5  45  106   +2  317  +14  0  0 L1C CB -4375140004    -46    -6 +555980    995  -2406          +0     +0
J07 FF 60377 033800  780 653  731 +2147483647     +4 +2147483647     +5    6  45   86   +0  266   +6  0  0 L1C 62 -4375140004    -46    -6 +555980    995      1          +0     +0
R02 FF 60377 033800  780 360 2011 +2147483647   -188 +2147483647   -188   23  16  133  +19  362  +46 -4  0 L1C 18 -4375140004    -46    -6 +555980    995      0        +443   +211
R03 FF 60377 033800  780 326 2679 +2147483647    -11 +2147483647    -11   17  14  145   +0  387   +8  5  0 L1C C4 -4375140004    -46    -6 +555980    995      0         +98    +82
R17 FF 60377 033800  780 360 1969 +2147483647   +308 +2147483647   +335   27  16  133  -28  362  -46  4  0 L1C 1E -4375140004    -46    -6 +555980    995      0          +0     +0
R23 FF 60377 033800  780 263  334 +2147483647   -301 +2147483647   -310   34  16  176  +45  471  +84  3  0 L1C F6 -4375140004    -46    -6 +555980    995      0        +376   +335
R24 FF 60377 033800  780 780  905 +2147483647    +72 +2147483647    +53   11  16   80   +0  242   +6  2  0 L1C 95 -4375140004    -46    -6 +555980    995      0        -700    -33
G02 FF 60377 035400  780 678 1141 +2147483647    +74 +2147483647   +103   11   4   84   -1  266   +3  0  0 L1C 96 -4375140018     +1    -6 +646722    995  15358        -481   -122
G03 FF 60377 035400  780 279 1782 +2147483647   -266 +2147483647    -22   21  63  166   +0  448  +12  0  0 L1C DC -4375140018     +1    -6 +646722    995   1772        +878     +2
G04 FF 60377 035400  780 631 2047 +2147483647   -272 +2147483647   -190   11 207   88   +5  272  +20  0  0 L1C E4 -4375140018     +1    -6 +646722    995 -25251        -320   +175
G08 FF 60377 035400  780 288   76 +2147483647   -479 +2147483647   -223   19  58  163  +34  468  +76  0  0 L1C 00 -4375140018     +1    -6 +646722    995 -23572        +236   +215
G09 FF 60377 035400  780 456 2843 +2147483647    -64 +2147483647    +62    9  24  109   -5  332   -8  0  0 L1C B2 -4375140018     +1    -6 +646722    995   1784        -188    -64
G17 FF 60377 035400  780 247 2367 +2147483647   +258 +2147483647   +209   24  77  185  -28  470  -24  0  0 L1C 15 -4375140018     +1    -6 +646722    995  24128        +724   -214
G21 FF 60377 035400  780 590  799 +2147483647    +50 +2147483647    -37    8 115   91   +3  287  +15  0  0 L1C B1 -4375140018     +1    -6 +646722    995   1953        -425    +29
G31 FF 60377 035400  780 167 1246 +2147483647   -291 +2147483647   -257   63  18  271  +57  591  +54  0  0 L1C 10 -4375140018     +1    -6 +646722    995  -3602       +1204   +183
E04 FF 60377 035400  780 415 1650 +2147483647   -114 +2147483647   -201    7 445  118  +14  354  +41  0  0 *E1 CC -4375140018     +1    -6 +646722    995 -21176          +0     +0
E05 FF 60377 035400  780 212 3063 +2147483647    +31 +2147483647    +66   24 445  214  -32  524  -26  0  0 *E1 BD -4375140018     +1    -6 +646722    995  22517        +741   -106
E09 FF 60377 035400  780 631 2541 +2147483647    +85 +2147483647    -51   13 445   88   +1  272   +9  0  0 *E1 9B -4375140018     +1    -6 +646722    995   -634        -324    +15
E10 FF 60377 035400  780 627 1281 +2147483647   +167 +2147483647   +139   10 445   88   -3  275   -2  0  0 *E1 BD -4375140018     +1    -6 +646722    995  19814          +0     +0
E11 FF 60377 035400  780 502 1795 +2147483647   +574 +2147483647   +223   11 445  101   -9  309  -17  0  0 *E1 D9 -4375140018     +1    -6 +646722    995  26404          +0     +0
E12 FF 60377 035400  780 519  817 +2147483647   +213 +2147483647    +44   13 445   99   +1  312  +11  0  0 *E1 9D -4375140018     +1    -6 +646722    995    -82         -59    -79
E24 FF 60377 035400  780 156 3430 +2147483647   +163 +2147483647    -50   28 444  286   +6  612  +22  0  0 *E1 C7 -4375140018     +1    -6 +646722    995   -371          +0     +0
C01 FF 60377 035400  780 461  842 +2147483647     +4 +2147483647    +17    6   3  108   +0  344   +7  0  0 B1i 75 -4375140018     +1    -6 +646722    995    224          +0     +0
C02 FF 60377 035400  780 626 2805 +2147483647   -309 +2147483647    +22    7   3   88   +0  278   +6  0  0 B1i AD -4375140018     +1    -6 +646722    995    145        -322    -18
C03 FF 60377 035400  780 831  362 +2147483647   -332 +2147483647    +19    7   3   79   +0  257   +6  0  0 B1i 97 -4375140018     +1    -6 +646722    995    107        -501    -16
C04 FF 60377 035400  780 291  866 +2147483647   +366 +2147483647     +7    6   3  160   +0  472   +9  0  0 B1i 9B -4375140018     +1    -6 +646722    995    135        +682     -5
C05 FF 60377 035400  780 344 2743 +2147483647   +653 +2147483647    +22    8   3  138   +0  405  +10  0  0 B1i BE -4375140018     +1    -6 +646722    995    229        +299   -500
C06 FF 60377 035400  780 646  181 +2147483647   -294 +2147483647    -70   19   3   86   -3  278   -3  0  0 B1i BB -4375140018     +1    -6 +646722    995   1803        -411    +69
C07 FF 60377 035400  780 391 3472 +2147483647   +602 +2147483647    -26    9   3  124   +7  385  +26  0  0 B1i D3 -4375140018     +1    -6 +646722    995  -1945         +91    +25
